ID,myCity,usage,scale,category,area,perimeter,rentPriceabs,rentPriceNorm,vacant,diversityNorm,max_height,nbFloors,FAR,type,supported_people,neighbourhood,dorm,luxury,location.x,location.y
43,city(0),R,M,R,113.22871280045295,50.710797904720096,1478.9105148069511,0.8996963488629709,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,157.67820055150713,715.6119448350889
44,city(0),R,M,R,424.7569426346103,105.70419578717556,1480.703885663125,0.9021545962221632,1,0.0,35.0,3,0.75,BLDG,21,The Port,0,0,206.37195210398852,695.0715107256707
45,city(0),R,M,R,85.45647835099545,41.4636824271521,1477.3486077252096,0.8975553784408317,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,179.8192140363488,683.5939871583012
46,city(0),R,M,R,105.58889579526864,47.97526804040914,1475.5602529713756,0.8951040068598912,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,168.38690540633254,675.7158128151455
47,city(0),R,M,R,131.12435177233058,54.45598227956135,1477.100221729633,0.8972149055176855,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,191.04803849007644,673.1403545567003
48,city(0),R,M,R,254.57491241187014,69.61679162647091,1473.6613180610223,0.8925010585000559,2,0.0,35.0,3,0.75,BLDG,12,The Port,0,0,151.56726680779974,671.1216615951358
49,city(0),R,S,R,148.86880164735206,62.591943682570026,1479.7151573153867,0.9007993055183923,7,0.0,35.0,3,0.75,BLDG,27,The Port,0,0,235.96070892630752,666.5497042475456
50,city(0),R,S,R,95.09184605300663,41.63526109810373,1474.9572240334385,0.8942774102365005,8,0.0,35.0,3,0.75,BLDG,18,The Port,0,0,179.09397426968405,662.2619719101818
51,city(0),R,L,R,99.90524704438693,44.78196546002398,1477.6202871966364,0.8979277806915331,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,219.54645057670123,658.4447540137737
52,city(0),R,S,R,75.42261993191053,38.082279700684694,1473.3595821866302,0.8920874566988198,5,0.0,35.0,3,0.75,BLDG,15,The Port,0,0,167.34277493912887,656.3197168254387
53,city(0),R,S,R,69.5083631510118,33.81432644319415,1471.69912982718,0.8898114062022754,2,0.0,35.0,3,0.75,BLDG,12,The Port,0,0,160.08693241161242,646.5675505343573
54,city(0),R,M,R,167.67858266970688,55.68096624493841,1478.4791827248764,0.8991051041976275,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,257.9300760339999,642.6564484037976
55,city(0),R,M,R,117.8897484013828,53.36078809668015,1476.3399016258188,0.8961727034093443,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,243.12306390069892,632.7092791747543
56,city(0),R,M,R,89.94786598493168,41.04117201152648,1475.1606170432085,0.8945562094192931,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,235.87682896368284,626.7790554799213
57,city(0),O,M,O,56.052015859824664,31.915594612142446,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,275.52153332514894,630.5192342702741
58,city(0),R,M,R,54.55540195820478,31.618867060004792,1476.8350190892124,0.8968513813262333,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,269.09752536209714,622.3839348862521
59,city(0),R,M,R,53.925584676705874,31.42048764521836,1477.538478463334,0.8978156420884623,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,270.94818597653796,627.3867286754617
60,city(0),R,M,R,172.06904919191965,60.14719228449995,1464.9817643529502,0.8806036364423803,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,113.56396478556202,620.8322915918264
61,city(0),R,M,R,125.64455886514247,51.985904906391276,1471.2329918610742,0.8891724516769165,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,182.46327454203254,626.4327363927583
62,city(0),R,M,R,183.56512856814973,55.03630271583292,1474.9293261343762,0.894239169436244,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,257.83978213818784,612.2618789653909
63,city(0),R,M,R,104.82411616771344,44.72333836234527,1472.448294753998,0.8908383174496671,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,232.99122545516192,605.109474615583
64,city(0),R,S,R,311.7794790053256,100.14970089985762,1463.042281242179,0.8779451069927473,0,0.6768980682313557,35.0,3,0.75,BLDG,60,The Port,0,0,113.59502911714117,602.9987907876822
65,city(0),R,S,R,78.75734471725798,36.96604894775519,1469.5862800513187,0.8869152359182537,5,0.0,35.0,3,0.75,BLDG,15,The Port,0,0,206.8533158246889,596.1565213117384
66,city(0),R,S,R,108.85795273214394,42.03924348152577,1472.0120521009467,0.8902403416622618,1,0.0,35.0,3,0.75,BLDG,21,The Port,0,0,244.34121401392082,594.9165097880284
67,city(0),R,S,R,512.1403815207691,153.34876144698111,1465.7321499055329,0.8816322208518246,2,0.5366295636944843,35.0,3,0.75,BLDG,102,The Port,0,0,159.05403371551927,593.7686235409624
68,city(0),R,S,R,293.8777204209073,82.39872506302454,1466.8701353011513,0.883192104343824,7,0.7060217647537154,35.0,3,0.75,BLDG,57,The Port,0,0,193.208336809599,581.1818311290696
69,city(0),O,M,O,326.52181273430244,72.28077445556241,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,222.67499421935202,577.9328411241821
70,city(0),R,M,R,163.4195127909595,56.059186868700486,1463.1805966783033,0.8781347016627052,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,163.43855701021846,568.3887950281531
71,city(0),R,M,R,162.44476638218458,54.49565228217921,1461.0535125111583,0.8752190197117785,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,122.93089240025219,577.9454735153241
72,city(0),R,S,R,116.39893505245117,49.633757529013536,1457.5386517983038,0.8704010552424901,1,0.463899554207236,35.0,3,0.75,BLDG,21,The Port,0,0,108.79210234250623,556.9412011419764
73,city(0),R,L,R,210.01207036612325,60.43859126904004,1461.75250356161,0.8761771555585592,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,165.25155001185198,554.7954447944405
74,city(0),R,M,R,108.1571643651478,48.235399259855974,1458.8407253940989,0.8721858611945429,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,129.7583846548847,553.3767910570025
75,city(0),R,M,R,483.30392308499285,114.8296641606516,1464.677506277432,0.88018657735609,4,0.463899554207236,35.0,3,0.75,BLDG,24,The Port,0,0,203.17234491227623,556.3100203792827
76,city(0),R,M,R,169.98932775227024,54.56661357889776,1460.4109707652112,0.8743382612536451,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,169.93142205490477,540.2414442894884
77,city(0),R,M,R,85.72292358377837,41.939549762946285,1456.1701654263848,0.8685252145605254,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,118.10831534146442,538.0746737882326
78,city(0),R,M,R,129.96105518734763,60.033051484124094,1456.902908334014,0.8695296154692641,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,130.88137214585825,535.6020108206187
79,city(0),R,M,R,57.45031978516378,30.93632102339211,1460.8910378519668,0.874996308998867,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,190.69820110902035,531.6054821355925
80,city(0),R,S,R,109.65060084145281,45.25415693774169,1459.2187789249995,0.8727040747535345,1,0.463899554207236,35.0,3,0.75,BLDG,21,The Port,0,0,173.31888181867814,527.9379823908505
81,city(0),R,S,R,150.32706952458858,54.40221676632689,1456.8004881297995,0.8693892238733645,0,0.42599702804823963,35.0,3,0.75,BLDG,30,The Port,0,0,138.96106934331107,529.240606511959
82,city(0),R,M,R,237.57510990256623,71.76169907317491,1458.7648695616801,0.8720818824781047,2,0.0,35.0,3,0.75,BLDG,12,The Port,0,0,176.86130490655265,521.9110561555817
83,city(0),R,M,R,307.50761404478726,73.12423270194131,1454.7395787706002,0.8665642504595581,5,0.0,35.0,3,0.75,BLDG,15,The Port,0,0,144.55522430399736,507.8185732828882
84,city(0),R,M,R,321.18269423389177,95.67212247909112,1450.5929144065751,0.8608802466812937,5,0.0,35.0,3,0.75,BLDG,15,The Port,0,0,111.45476201128979,494.0188119097621
85,city(0),O,M,O,452.11099156243995,95.07953582375832,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,141.0323390679352,486.9103389494626
86,city(0),R,M,R,92.29119117349656,41.0529605247436,1445.952380385287,0.8545192754054408,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,102.05716154509395,460.3740975580796
87,city(0),R,S,R,84.47585386559753,37.41754348114698,1448.010573468703,0.8573405255080602,5,0.0,35.0,3,0.75,BLDG,15,The Port,0,0,124.27698734010825,463.4447474313535
88,city(0),R,M,R,104.78417434659443,44.78095907540808,1446.6041599442879,0.85541269651473,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,114.2441497112766,457.9387822362638
89,city(0),O,M,O,251.61338563561745,73.56978325226012,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,106.94685809755971,444.39668082687604
90,city(0),R,S,R,20.905320639751274,18.48281929736159,1469.386004309626,0.8866407097033153,3,0.0,35.0,3,0.75,RUINS,3,The Port,0,0,198.7317225352286,599.5002103832394
91,city(0),R,M,R,1.7368845956295875,5.596983851577012,1476.501052692645,0.8963935998196395,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,179.6718415609019,675.9227378642793
92,city(0),R,M,R,7.406638116037574,10.940287398558414,1476.1741814191241,0.8959455438906817,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,179.802234529392,672.8361509772525
93,city(0),R,M,R,5.106007096400119,9.06655296592892,1474.4444589649593,0.8935745420198483,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,166.5429590606834,666.8421208411486
94,city(0),R,M,R,7.613762693542145,11.04736990970687,1474.8269655259883,0.8940988595308005,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,171.42123845421253,666.701524751391
95,city(0),R,M,R,32.96903550828378,22.96761929612199,1472.482832946066,0.8908856603732741,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,158.2513600842326,655.099935248756
96,city(0),R,S,R,33.202231962311366,23.050497682930736,1472.5364057486722,0.8909590948221934,6,0.0,35.0,3,0.75,OUTBLDG,6,The Port,0,0,219.13269298494103,614.1431001841644
97,city(0),R,M,R,13.686697452464196,17.817707428953838,1468.3964742462708,0.8852843200548998,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,203.08862762744664,588.2075938709594
98,city(0),R,M,R,1.4712779296734457,4.882003398759768,1454.732873922579,0.8665550598479871,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,114.61134326106315,527.9101773647507
99,city(0),R,M,R,27.219176123744774,20.900644884612827,1452.7187180372262,0.8637941733480615,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,109.89994668868033,513.5746577051525
100,city(0),R,M,R,7.6226938119496745,11.056568842759855,1452.893093199697,0.8640331965713826,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,116.26782585394938,510.68759906794793
101,city(0),R,M,R,14.117981753930259,17.937922732791833,1452.9168097634483,0.8640657058429647,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,137.52157202833575,496.7513875299883
102,city(0),R,M,R,6.851601706758462,10.826706991611005,1449.216793282479,0.8589939407297991,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,115.3665260414756,479.5346181127197
103,city(0),R,M,R,344.0888634096434,109.32544329154311,1521.2200724564432,0.9576918036248242,8,0.0,35.0,3,0.75,BLDG,18,The Port,0,0,255.62184314451298,1077.9712829611328
104,city(0),R,M,R,70.62548001404512,36.28583153035788,1513.930003826029,0.9476990060406814,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,203.31406562050594,1056.2470062291356
105,city(0),R,M,R,69.43770973545487,36.23722601879978,1504.3890231724763,0.9346207905589492,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,142.47592371397292,1024.4204932749346
106,city(0),R,M,R,346.3858098831793,107.824653175534,1518.6030805635678,0.9541045849591804,8,0.0,35.0,3,0.75,BLDG,18,The Port,0,0,264.1483237010971,1035.3334394150017
107,city(0),R,M,R,584.9594044898835,120.13490474423637,1514.4219381410994,0.9483733206849475,0,0.7352633975197302,35.0,3,0.75,BLDG,30,The Port,0,0,292.8775102643231,980.8314760039324
108,city(0),R,M,R,494.16212039246307,137.22105562137568,1513.4653730866462,0.9470621175331231,4,0.463899554207236,35.0,3,0.75,BLDG,24,The Port,0,0,273.0974804976794,967.6446265639514
109,city(0),R,M,R,479.62685265514966,135.51367618800526,1511.4842489905632,0.9443465090683917,4,0.463899554207236,35.0,3,0.75,BLDG,24,The Port,0,0,315.4876113947164,929.969193708821
110,city(0),R,M,R,477.09552514830904,135.36115710903675,1508.2232599767087,0.9398765370020643,4,0.463899554207236,35.0,3,0.75,BLDG,24,The Port,0,0,284.3401159829225,921.2078346491029
111,city(0),R,M,Shopping,211.97170865544544,64.6321259694688,1510.319602732224,0.9427500804328424,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,338.7613569078804,901.3112842922189
112,city(0),R,M,Shopping,199.35298405702179,61.243539720336756,1509.076177707898,0.9410456664953236,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,350.10557363565846,881.584349328761
113,city(0),R,M,R,15.928773253657932,19.165980790935134,1521.5083052938814,0.9580868962566833,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,279.3268958219356,1055.775263224314
114,city(0),R,M,R,2339.734722049216,577.7015054895269,1508.1077896697784,0.9397182570924185,6,0.30154511162737946,35.0,3,0.75,BLDG,126,The Port,0,0,147.4525073669238,1083.3671590169483
115,city(0),R,M,Shopping,212.90623524880024,61.45064142907142,1506.139398338935,0.9370201019538734,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,305.4413213902832,882.9206017490058
116,city(0),R,M,Shopping,208.21342472546766,62.91163290288928,1507.5557564706746,0.9389615624304017,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,317.10877108797723,888.5743527294554
117,city(0),R,M,Shopping,110.32793157682958,47.13563971102643,1508.7555405156431,0.9406061558785396,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,326.85171682038566,893.7158020112366
118,city(0),R,M,R,95.48629239287285,43.92528779132966,1479.7420069825341,0.9008361094639527,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,108.2030208520294,769.5631935797741
119,city(0),R,M,R,144.685547696095,49.449576334996515,1478.5535515218073,0.8992070445732238,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,101.42736754248705,764.1968360891323
120,city(0),R,M,R,212.75869430993023,62.805665407293574,1460.7207182914203,0.8747628449562845,9,0.0,35.0,3,0.75,BLDG,9,The Port,0,0,99.6628303596066,592.6901289751754
121,city(0),R,M,R,106.15990928681938,44.871410709226744,1453.6370228089468,0.8650529315531725,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,86.13868103302508,538.9706767796697
122,city(0),R,M,R,16.856155646461094,17.356938762410046,1452.9883977723014,0.8641638344777125,0,0.0,35.0,3,0.75,OUTBLDG,0,The Port,0,0,94.8947759764293,526.6723601311821
123,city(0),R,M,R,113.09455363940236,49.015447212213125,1451.6759604183937,0.8623648224951982,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,95.6471782870162,514.5279208638831
124,city(0),R,M,R,85.9898542175352,48.082296271021626,1449.294899332795,0.8591010039126679,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,86.635139963874,500.05901590386253
125,city(0),R,M,R,94.41912961935746,41.8933640668396,1448.4405754717168,0.8579299469792062,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,93.68878521622892,487.57895585686845
126,city(0),R,M,R,99.5827303785458,42.64316998889677,1446.9618682022312,0.8559030219694028,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,97.58158971453788,472.0712599193781
127,city(0),R,M,R,64.12119508428562,33.13731304083747,1456.1804030809471,0.8685392477356524,3,0.0,35.0,3,0.75,BLDG,3,The Port,0,0,98.10954783710771,552.7474195248208
128,city(0),R,M,R,43.658661459983875,27.697414866193302,1455.9248331688436,0.8681889275219863,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,104.01184666316968,546.0733503470284
129,city(0),R,L,R,38.97112059603076,28.903686213661594,1455.2286697767565,0.8672346676630882,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,105.2256622552959,538.9981981550607
130,city(0),R,M,R,40.31227138566334,27.642617130018294,1454.8490708895158,0.8667143358204582,0,0.0,35.0,3,0.75,BLDG,0,The Port,0,0,107.36913883631179,534.0867474069437
131,city(0),R,M,R,117.29260430234281,50.61428279400799,1468.11520736538,0.8848987759468321,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,164.5704162692513,611.0772976625531
132,city(0),R,M,R,118.11568335377102,51.04141062871558,1470.201668802602,0.8877587746472961,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,174.63729260968375,622.6443166068589
133,city(0),R,M,R,118.4076599319189,50.72548697700811,1469.1242597563012,0.886281925654395,6,0.0,35.0,3,0.75,BLDG,6,The Port,0,0,169.5733016564499,616.5684311771386
134,city(0),R,S,R,153.5508511345247,59.00004335164021,1460.3387182538252,0.874239221757883,0,0.42599702804823963,35.0,3,0.75,BLDG,30,The Port,0,0,126.91015262301784,568.6648181336566
135,city(0),O,M,Restaurant,2405.2357422807545,240.7921884185989,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,368.3899908874839,752.4030963539777
136,city(0),O,M,Restaurant,3108.699769555138,230.82601439620666,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,322.4647995938212,713.1680099219985
137,city(0),O,S,O,3776.8619179993766,369.30327301949455,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,150.84976190691003,1207.6873242288966
138,city(0),O,L,Restaurant,2295.729088885177,221.13728627786807,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,429.95082996072705,1099.8792550195399
139,city(0),O,L,Restaurant,2313.301259469017,271.27362257154294,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,348.8233687759873,1086.9485282074882
140,city(0),O,L,Restaurant,2574.4355103901867,233.17349442183607,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,308.4157629877852,1079.9150195584712
141,city(0),O,L,O,1980.8564733059825,198.17314075998485,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,397.5128748024716,1015.2108216339664
142,city(0),O,L,O,1068.511961924391,141.58449936338582,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,341.29417066196277,1012.7927710585951
143,city(0),O,L,O,7661.974332650972,518.3164749965545,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,510.74173816217547,950.4361645163235
144,city(0),O,M,O,2868.0787809694157,221.61411394991023,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,347.7016427475907,851.0945617704108
145,city(0),O,M,O,26.940479381407798,22.44625089811814,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,The Port,0,0,432.2034860222877,809.4537334484592
146,city(0),O,M,O,24.992771805568275,20.070218015673998,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,The Port,0,0,421.9617836259138,807.0766410037662
147,city(0),O,M,O,67.12819882765311,34.19932277012433,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,The Port,0,0,430.84597982759436,801.3822070796754
148,city(0),O,M,O,14.202034810957253,16.505660619814826,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,The Port,0,0,389.4178978485614,774.7799135873317
149,city(0),O,M,O,85.3996310834748,42.28100023751131,0.0,0.0,0,0.0,120.0,12,2.75,OUTBLDG,0,The Port,0,0,391.19777622542387,760.2367351091133
150,city(0),O,L,Uni,3923.2671697163205,286.9807935644229,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,313.93622714567874,1179.4330806948417
151,city(0),O,L,Uni,455.08255262892146,100.25883883488096,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,277.4088157287659,1155.2908975748624
152,city(0),O,M,O,673.2134010074468,116.04340223609711,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,105.16987503110866,1139.3847403506586
153,city(0),O,M,O,260.9660003530607,64.92120544476619,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,413.7077906629148,805.7179668733077
154,city(0),O,M,O,183.28138646962472,56.15798327972426,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,416.2051408023014,785.1185979896229
155,city(0),O,M,O,79.7025780128737,40.56653072766779,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,425.3397030282381,790.0889364136777
156,city(0),O,M,Restaurant,145.91024609177305,51.34789384837238,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,384.71818412899734,756.7653104284092
157,city(0),O,S,O,2103.4194165893064,240.50265602442593,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,138.454693462858,1301.0625143820243
158,city(0),O,L,O,6413.552092516117,336.4776980942514,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,397.6016458169358,947.5253031344122
159,city(0),O,L,O,4368.737093982428,251.08587646897476,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,416.02445439561683,872.4894331866562
160,city(0),O,L,O,2711.499106993647,223.98460237125724,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,199.91215743510074,1268.340695460235
161,city(0),O,L,O,97.6613171658226,43.16696530263817,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,222.4004912525074,1225.668543230166
162,city(0),O,L,O,4557.285128915001,302.4913809275789,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,226.85953607687284,1161.5936804016703
163,city(0),O,L,O,3850.2804143622693,285.71749577310294,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,522.4251704941189,1078.0556294076305
164,city(0),O,L,O,2117.324880275443,227.52713597679792,0.0,0.0,0,0.0,120.0,12,2.75,BLDG,0,The Port,0,0,472.7270305648808,1087.9212425186345
165,city(0),O,M,Uni,452.33747549111786,89.70996988051246,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,117.53036072810191,1366.526244963447
166,city(0),O,M,Uni,225.1467781722475,83.08147830959618,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,176.45120684360975,1359.2802325862413
167,city(0),O,M,Uni,475.07211756889427,90.40347986757779,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,138.57459662505735,1349.8726545719892
168,city(0),O,M,Uni,1523.0258216692614,222.2402763016743,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,216.41149650458937,1310.6044111063782
169,city(0),O,M,Uni,2817.979040545149,254.25337798583098,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,355.907493084254,1217.282041439552
170,city(0),O,L,Uni,6418.413805908021,403.9152697572386,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,420.93838746899786,1192.5406150428432
171,city(0),O,M,Uni,18.464577899878776,21.108298253433546,0.0,0.0,0,0.0,120.0,12,3.0,OUTBLDG,0,The Port,0,0,172.85266423772748,1365.8113339476195
172,city(0),O,M,Uni,7.273061771418626,11.690696493012059,0.0,0.0,0,0.0,120.0,12,3.0,OUTBLDG,0,The Port,0,0,188.12063232250537,1354.979127437134
173,city(0),O,M,Uni,85.60513393220123,54.86008456415838,0.0,0.0,0,0.0,120.0,12,3.0,OVHD-WALKWAY,0,The Port,0,0,228.6482714846535,1339.0624649615875
174,city(0),O,M,Uni,2904.4198194571786,342.402683587668,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,The Port,0,0,279.28126762090676,1322.4280696008273
175,city(0),O,S,Uni,3733.895342014457,273.1821143615748,0.0,0.0,0,0.0,80.0,8,2.75,BLDG,0,Area 2\/MIT,0,0,170.17962852909477,1562.7404192981414
176,city(0),O,M,Uni,762.9373715528826,111.60185212599777,0.0,0.0,0,0.0,80.0,8,2.75,BLDG,0,Area 2\/MIT,0,0,282.19895826989506,1651.1134974623785
177,city(0),O,M,Uni,2755.4978743936204,245.5968222883514,0.0,0.0,0,0.0,80.0,8,2.75,BLDG,0,Area 2\/MIT,0,0,151.043203850785,1483.323947854652
178,city(0),O,M,Uni,1615.1536788891888,191.58649573707888,0.0,0.0,0,0.0,80.0,8,2.75,BLDG,0,Area 2\/MIT,0,0,156.65942788701363,1524.8147190853088
179,city(0),O,M,Restaurant,213.845210287609,67.1145518416146,0.0,0.0,0,0.0,90.0,9,2.0,BLDG,0,Area 2\/MIT,0,0,1214.596232692821,1228.3608175739462
180,city(0),O,L,Uni,3779.747193071305,279.35017856899503,0.0,0.0,0,0.0,90.0,9,2.0,BLDG,0,Area 2\/MIT,0,0,1284.577763624334,1274.7053445498584
181,city(0),O,M,Uni,28.522802128188733,22.564466340038173,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,821.8385828329033,1474.7625603989586
182,city(0),R,S,Uni,1233.4299000636297,250.70437170304277,1167.6278898444455,0.47300842308219465,4,0.5019621683278878,120.0,12,3.0,BLDG,984,Area 2\/MIT,1,0,821.2322814967142,1458.3494772296997
183,city(0),R,S,Uni,2357.033729867905,499.0965357164651,2341.08801802129,2.0815185933447706,4,0.8254564847016598,120.0,12,3.0,BLDG,1884,Area 2\/MIT,0,1,923.284095877276,1436.6468736376014
184,city(0),O,L,Uni,627.6300347250628,148.3009982278648,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,823.5153905012421,1493.5579258806822
185,city(0),O,M,Uni,72.69500058188046,38.211283085329555,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,809.0942613457047,1492.9071489242433
186,city(0),O,S,Uni,135.15709619262316,54.610183956768026,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,282.62859368514665,1444.2935958752116
187,city(0),O,S,Uni,49.66097505253933,30.634322283943767,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,276.17156446747816,1428.1956116236931
188,city(0),O,M,Uni,2576.9395079269207,207.24550860758353,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,321.19018691795463,1416.508768740529
189,city(0),O,S,Uni,2398.4059157565816,232.2424862887766,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,401.04203343677574,1370.8039444251824
190,city(0),O,M,Uni,834.5603115466147,134.17233708142848,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,358.26779474829254,1277.48693973925
191,city(0),O,M,Uni,2740.0840485957556,274.4671075300143,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,673.202903542847,1287.7362836445243
192,city(0),O,M,Uni,4075.816829574637,303.3278108054527,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,619.8298607967588,1198.7820108146504
193,city(0),O,L,Uni,1077.8154442082084,164.74048342285147,0.0,0.0,0,0.0,120.0,12,3.0,BLDG,0,Area 2\/MIT,0,0,502.0057975991008,1191.5128676035965
194,city(0),O,M,Uni,25.346420577266873,24.575994922554308,0.0,0.0,0,0.0,120.0,12,3.0,OVHD-WALKWAY,0,Area 2\/MIT,0,0,296.47498387563024,1486.1398648216048
